TransactionID,DateID,ProductID,SupplierID,LocationID,LogisticsID,QualityID,CustomerID,Availability,ProductsSold,RevenueGenerated,StockLevels,OrderQuantity,SupplierLeadTime,ShippingTime,ShippingCost,SupplyLeadTime,ProductionVolume,ManufacturingLeadTime,ManufacturingCost,DefectRate,TransportationCost
TRX-000151,20250806,SKU-1170,SUP-008,LOC-003,LOG-003,QLT-02,CUST-0393,1,555,25019.84,2176,656,14,5,683.71,20,2751,16,19718.53,2.71,2142.0
TRX-000152,20250928,SKU-1142,SUP-015,LOC-017,LOG-062,QLT-01,CUST-0307,1,58,2246.04,2301,72,24,10,183.65,38,3600,20,1006.8,28.39,99.28
TRX-000153,20240905,SKU-1085,SUP-026,LOC-013,LOG-095,QLT-02,CUST-0258,1,647,64877.73,1328,939,27,2,680.55,34,2248,7,43401.44,10.96,2329.53
TRX-000154,20230222,SKU-1059,SUP-012,LOC-027,LOG-021,QLT-01,CUST-0173,1,595,39867.75,1688,676,8,4,1881.75,12,4127,16,14508.28,5.91,2313.11
TRX-000155,20230816,SKU-1100,SUP-027,LOC-009,LOG-033,QLT-01,CUST-0032,1,424,27580.17,880,511,26,6,1262.92,33,4977,19,18502.3,14.72,352.35
TRX-000156,20230410,SKU-1243,SUP-018,LOC-028,LOG-001,QLT-01,CUST-0200,1,535,5116.78,1120,716,6,10,2833.47,18,2134,7,4036.57,11.37,1746.23
TRX-000157,20250710,SKU-1233,SUP-036,LOC-013,LOG-070,QLT-01,CUST-0080,1,703,8399.69,1189,724,17,2,776.09,26,1322,2,4674.05,6.63,272.53
TRX-000158,20250408,SKU-1011,SUP-027,LOC-016,LOG-056,QLT-01,CUST-0353,1,596,39063.61,2138,638,9,1,2311.21,10,3958,16,24371.96,27.46,565.67
TRX-000159,20251124,SKU-1238,SUP-009,LOC-019,LOG-004,QLT-01,CUST-0075,1,299,26276.77,2256,341,15,3,679.77,20,2438,10,11632.1,6.4,957.92
TRX-000160,20230916,SKU-1048,SUP-039,LOC-014,LOG-022,QLT-01,CUST-0416,0,567,18798.9,2432,777,22,5,672.53,33,3279,19,13265.98,12.03,2063.61
TRX-000161,20231116,SKU-1041,SUP-001,LOC-008,LOG-077,QLT-01,CUST-0264,1,577,9324.32,2435,658,17,6,2094.52,28,579,10,5363.13,9.42,1972.14
TRX-000162,20230519,SKU-1165,SUP-007,LOC-022,LOG-058,QLT-03,CUST-0480,1,680,14326.79,872,930,18,2,3643.32,23,3621,16,7069.99,19.51,1784.74
TRX-000163,20230510,SKU-1081,SUP-026,LOC-019,LOG-044,QLT-01,CUST-0085,1,233,10261.25,2287,248,8,10,797.72,24,2356,15,4794.67,12.27,781.39
TRX-000164,20250818,SKU-1172,SUP-007,LOC-025,LOG-057,QLT-01,CUST-0217,1,133,827.99,1855,186,27,2,502.08,34,4093,4,625.24,12.24,426.84
TRX-000165,20250913,SKU-1034,SUP-007,LOC-024,LOG-094,QLT-01,CUST-0121,1,396,37448.94,2489,419,6,2,327.42,10,455,2,18497.59,4.43,231.07
TRX-000166,20250318,SKU-1157,SUP-008,LOC-003,LOG-040,QLT-02,CUST-0020,1,60,3755.0,776,70,23,7,137.23,32,3599,3,1678.08,5.49,220.13
TRX-000167,20240909,SKU-1215,SUP-016,LOC-023,LOG-090,QLT-01,CUST-0449,1,217,8552.16,662,209,12,9,148.85,25,4239,15,5231.74,7.26,317.96
TRX-000168,20250629,SKU-1233,SUP-003,LOC-021,LOG-056,QLT-03,CUST-0149,1,310,3999.81,528,371,22,14,667.95,39,528,11,2285.16,6.34,328.2
TRX-000169,20230409,SKU-1157,SUP-010,LOC-018,LOG-063,QLT-01,CUST-0007,1,260,13883.58,1161,349,18,3,800.58,22,3948,11,5846.43,11.24,1025.73
TRX-000170,20250212,SKU-1205,SUP-007,LOC-016,LOG-039,QLT-01,CUST-0377,1,672,23719.43,175,682,22,3,1979.47,26,3815,20,9064.36,29.46,2217.75
TRX-000171,20250515,SKU-1133,SUP-021,LOC-014,LOG-007,QLT-02,CUST-0378,1,460,39859.41,1150,522,12,10,780.49,23,3641,6,28154.43,3.47,1024.59
TRX-000172,20230121,SKU-1066,SUP-037,LOC-016,LOG-014,QLT-01,CUST-0473,1,652,4021.82,1460,754,21,11,2814.13,36,3650,18,2290.4,3.64,1761.68
TRX-000173,20250501,SKU-1079,SUP-031,LOC-024,LOG-090,QLT-01,CUST-0393,1,351,6394.66,524,508,5,4,1140.06,12,3813,4,4342.33,15.52,830.49
TRX-000174,20241203,SKU-1006,SUP-023,LOC-017,LOG-018,QLT-01,CUST-0086,1,308,22469.14,1484,385,28,14,823.71,49,426,3,13941.95,8.09,1156.71
TRX-000175,20231104,SKU-1179,SUP-027,LOC-020,LOG-055,QLT-03,CUST-0386,1,505,27337.68,1912,776,29,8,720.06,39,2485,19,20245.79,18.02,2674.96
TRX-000176,20260506,SKU-1013,SUP-022,LOC-011,LOG-056,QLT-02,CUST-0147,1,518,10288.23,1688,704,17,10,1868.61,34,400,3,3971.64,9.85,321.76
TRX-000177,20240402,SKU-1072,SUP-039,LOC-013,LOG-088,QLT-01,CUST-0316,1,615,52710.19,2295,716,23,4,1268.45,27,4914,2,22093.07,11.01,802.6
TRX-000178,20250126,SKU-1142,SUP-027,LOC-011,LOG-057,QLT-01,CUST-0454,1,54,2032.88,2075,65,30,7,245.05,38,3051,6,853.26,14.97,200.23
TRX-000179,20240604,SKU-1148,SUP-004,LOC-028,LOG-058,QLT-02,CUST-0187,0,307,2873.77,981,351,19,10,1261.88,35,940,10,1096.94,11.14,856.71
TRX-000180,20240926,SKU-1162,SUP-024,LOC-029,LOG-025,QLT-01,CUST-0325,1,528,4885.47,319,530,15,4,1034.59,26,3199,7,3014.82,9.66,1038.77
TRX-000181,20251121,SKU-1065,SUP-023,LOC-004,LOG-096,QLT-01,CUST-0301,1,307,21640.52,1916,408,23,11,1347.41,39,1809,11,10350.63,12.82,177.01
TRX-000182,20260209,SKU-1090,SUP-019,LOC-029,LOG-070,QLT-01,CUST-0318,0,700,20566.36,2404,761,22,8,1768.25,35,3702,17,6188.09,3.66,1525.32
TRX-000183,20241224,SKU-1129,SUP-003,LOC-026,LOG-080,QLT-01,CUST-0394,1,864,35596.27,2199,993,12,10,2172.89,25,1740,20,22812.77,2.29,1179.92
TRX-000184,20260706,SKU-1162,SUP-027,LOC-014,LOG-003,QLT-02,CUST-0379,1,612,7503.9,2086,626,21,5,1857.73,31,3741,5,3111.47,32.59,381.91
TRX-000185,20250628,SKU-1209,SUP-003,LOC-005,LOG-021,QLT-01,CUST-0193,1,51,1681.46,693,68,11,14,224.72,31,4339,3,1036.69,3.34,39.42
TRX-000186,20231004,SKU-1205,SUP-028,LOC-004,LOG-032,QLT-01,CUST-0282,1,681,27213.36,1636,651,26,2,1773.62,32,1883,5,8910.23,26.84,1982.81
TRX-000187,20231124,SKU-1019,SUP-017,LOC-001,LOG-002,QLT-01,CUST-0474,1,547,33689.34,364,598,18,4,2076.52,23,3421,10,16363.52,28.91,1506.42
TRX-000188,20230426,SKU-1209,SUP-031,LOC-014,LOG-020,QLT-01,CUST-0188,1,497,19226.78,664,747,8,11,839.33,19,248,15,15516.78,4.49,2568.89
TRX-000189,20260615,SKU-1009,SUP-010,LOC-007,LOG-075,QLT-01,CUST-0018,1,318,7222.79,356,488,30,5,903.86,39,4869,7,4399.89,13.68,337.72
TRX-000190,20260814,SKU-1024,SUP-022,LOC-010,LOG-018,QLT-01,CUST-0315,1,356,27250.36,1123,358,5,10,624.47,16,4732,9,7636.61,7.43,774.3
TRX-000191,20250513,SKU-1193,SUP-030,LOC-027,LOG-054,QLT-01,CUST-0149,0,72,6677.01,2009,96,7,14,316.1,27,4988,16,4741.09,1.41,289.4
TRX-000192,20240705,SKU-1024,SUP-021,LOC-002,LOG-075,QLT-01,CUST-0046,1,134,12337.73,1785,180,21,4,334.75,29,247,15,7048.92,8.86,616.53
TRX-000193,20251217,SKU-1053,SUP-036,LOC-010,LOG-036,QLT-01,CUST-0012,1,119,7747.29,1802,137,16,12,171.79,28,958,6,2447.95,25.48,362.83
TRX-000194,20260212,SKU-1032,SUP-023,LOC-003,LOG-076,QLT-01,CUST-0230,1,280,18214.96,613,391,28,6,1465.57,37,4233,4,6157.5,9.1,1101.99
TRX-000195,20240123,SKU-1163,SUP-038,LOC-021,LOG-061,QLT-02,CUST-0462,1,84,2496.62,2305,111,18,14,171.37,34,4785,3,1664.46,11.41,231.75
TRX-000196,20231109,SKU-1094,SUP-012,LOC-008,LOG-060,QLT-01,CUST-0113,0,152,2536.12,1673,178,5,1,648.99,8,4517,14,1195.01,9.95,299.39
TRX-000197,20240701,SKU-1013,SUP-025,LOC-010,LOG-095,QLT-01,CUST-0160,1,91,1701.3,2070,88,20,12,254.27,37,3724,5,482.66,16.09,134.77
TRX-000198,20230910,SKU-1064,SUP-020,LOC-008,LOG-036,QLT-01,CUST-0423,1,633,38038.71,805,890,12,11,2476.37,30,277,11,24894.59,6.25,1604.31
TRX-000199,20251211,SKU-1109,SUP-007,LOC-014,LOG-094,QLT-01,CUST-0227,1,140,699.56,2183,210,13,4,327.3,20,2219,16,476.63,9.93,581.97
TRX-000200,20250706,SKU-1079,SUP-029,LOC-018,LOG-044,QLT-01,CUST-0465,1,783,17804.67,1665,840,17,7,3021.75,27,3079,19,8628.46,3.66,1872.93
TRX-000201,20240605,SKU-1053,SUP-029,LOC-009,LOG-068,QLT-01,CUST-0183,1,648,35480.87,666,723,30,4,2346.34,39,2249,3,17502.11,6.24,789.61
TRX-000202,20230601,SKU-1237,SUP-013,LOC-022,LOG-066,QLT-01,CUST-0055,1,75,2912.64,222,98,27,6,94.23,35,291,11,1402.74,3.16,258.0
TRX-000203,20230221,SKU-1124,SUP-003,LOC-009,LOG-044,QLT-01,CUST-0266,1,522,16157.87,674,686,7,3,2569.73,15,2781,3,9683.7,14.22,1535.31
TRX-000204,20260717,SKU-1179,SUP-002,LOC-030,LOG-077,QLT-01,CUST-0035,1,991,52835.4,1617,994,29,1,1892.51,35,3024,9,21236.13,8.79,2293.52
TRX-000205,20250723,SKU-1130,SUP-016,LOC-004,LOG-090,QLT-02,CUST-0080,1,613,37785.37,1121,788,17,6,2623.82,25,4597,10,26902.23,7.39,1869.58
TRX-000206,20240807,SKU-1226,SUP-030,LOC-003,LOG-029,QLT-01,CUST-0006,1,314,21887.2,554,354,20,12,450.53,39,3520,8,16056.1,13.23,502.43
TRX-000207,20230907,SKU-1168,SUP-038,LOC-014,LOG-048,QLT-01,CUST-0127,1,363,31216.21,695,443,28,11,336.92,39,3481,12,17681.56,15.04,286.49
TRX-000208,20240818,SKU-1133,SUP-006,LOC-014,LOG-036,QLT-01,CUST-0068,1,345,34057.06,2345,401,26,9,1384.34,40,1553,4,20682.03,10.31,967.11
TRX-000209,20250414,SKU-1024,SUP-007,LOC-021,LOG-092,QLT-01,CUST-0190,1,887,80799.38,299,883,26,3,2712.37,35,4867,8,42633.13,10.65,1992.57
TRX-000210,20240513,SKU-1140,SUP-005,LOC-016,LOG-008,QLT-02,CUST-0244,1,99,2178.99,1198,120,8,7,95.58,15,4182,14,1531.02,6.1,286.41
TRX-000211,20230422,SKU-1116,SUP-007,LOC-005,LOG-005,QLT-02,CUST-0009,1,866,68511.51,1060,884,9,8,789.93,17,4102,3,36903.73,3.58,2531.63
TRX-000212,20260131,SKU-1225,SUP-034,LOC-020,LOG-096,QLT-01,CUST-0157,1,719,51626.06,1706,808,22,4,1752.95,27,1514,6,22999.15,6.19,980.91
TRX-000213,20251101,SKU-1135,SUP-032,LOC-029,LOG-094,QLT-01,CUST-0071,1,404,2024.33,2394,509,27,1,1022.82,29,4779,13,1237.23,8.09,1553.18
TRX-000214,20250320,SKU-1148,SUP-013,LOC-023,LOG-078,QLT-01,CUST-0464,1,58,660.36,1683,88,25,13,173.52,43,2030,8,526.03,14.89,259.36
TRX-000215,20240414,SKU-1225,SUP-030,LOC-024,LOG-047,QLT-01,CUST-0134,1,905,52945.48,144,987,25,3,3712.53,33,3327,13,42820.79,7.56,3173.19
TRX-000216,20250108,SKU-1195,SUP-025,LOC-015,LOG-043,QLT-01,CUST-0300,1,138,2790.96,2452,149,25,11,304.17,41,704,20,983.64,3.76,153.64
TRX-000217,20260609,SKU-1024,SUP-021,LOC-021,LOG-010,QLT-03,CUST-0320,1,548,45440.17,397,524,8,9,777.41,22,2426,11,23050.67,5.2,874.71
TRX-000218,20250715,SKU-1078,SUP-021,LOC-009,LOG-010,QLT-01,CUST-0249,1,525,18250.08,837,562,6,3,1455.5,11,1112,7,7456.87,12.24,1848.58
TRX-000219,20240518,SKU-1067,SUP-028,LOC-007,LOG-006,QLT-01,CUST-0323,1,718,63357.15,1464,735,28,1,2670.32,34,3066,9,34964.4,9.54,1756.35
TRX-000220,20250612,SKU-1172,SUP-020,LOC-013,LOG-016,QLT-01,CUST-0044,1,519,3589.26,1938,725,18,7,2289.02,31,2545,16,1923.53,2.27,1714.05
TRX-000221,20251126,SKU-1187,SUP-034,LOC-029,LOG-060,QLT-01,CUST-0116,1,898,61972.42,1153,941,20,10,3732.27,36,1297,16,19609.15,20.21,419.19
TRX-000222,20260319,SKU-1011,SUP-005,LOC-023,LOG-026,QLT-01,CUST-0462,1,579,39734.07,2123,733,21,3,1270.59,31,729,16,21961.88,13.1,403.35
TRX-000223,20230517,SKU-1031,SUP-018,LOC-008,LOG-021,QLT-01,CUST-0398,0,616,42975.27,843,592,18,3,566.91,21,1173,8,24961.84,14.26,566.55
TRX-000224,20240408,SKU-1127,SUP-039,LOC-012,LOG-058,QLT-03,CUST-0393,1,121,9663.63,2110,146,13,8,557.15,24,4219,7,3459.36,1.88,225.02
TRX-000225,20260213,SKU-1095,SUP-011,LOC-004,LOG-041,QLT-01,CUST-0228,1,560,45530.79,679,671,12,4,2309.07,19,698,18,30744.87,28.23,804.91
TRX-000226,20231125,SKU-1091,SUP-017,LOC-016,LOG-030,QLT-01,CUST-0407,1,634,17066.32,1823,747,25,12,1414.39,37,272,20,6149.7,5.82,2553.4
TRX-000227,20260213,SKU-1140,SUP-022,LOC-026,LOG-005,QLT-01,CUST-0057,1,337,5910.05,896,437,7,3,703.82,16,3981,12,3510.93,19.07,496.17
TRX-000228,20250325,SKU-1030,SUP-037,LOC-029,LOG-010,QLT-01,CUST-0244,1,449,39182.04,1270,561,23,3,1662.26,27,2504,17,23611.08,5.48,1296.5
TRX-000229,20251006,SKU-1077,SUP-020,LOC-029,LOG-095,QLT-01,CUST-0057,1,82,678.82,749,102,28,11,196.68,40,284,12,463.48,10.22,219.06
TRX-000230,20231125,SKU-1019,SUP-006,LOC-006,LOG-011,QLT-02,CUST-0143,1,446,21733.79,1313,522,21,11,726.35,39,423,3,9838.33,3.95,1346.67
TRX-000231,20240419,SKU-1145,SUP-034,LOC-005,LOG-063,QLT-01,CUST-0192,1,469,47638.53,2303,664,23,3,371.37,30,3892,2,22335.03,10.69,428.35
TRX-000232,20250306,SKU-1220,SUP-014,LOC-001,LOG-007,QLT-01,CUST-0007,0,809,18321.94,1143,910,8,6,2442.03,16,1679,11,11098.31,8.44,2640.31
TRX-000233,20230204,SKU-1059,SUP-023,LOC-014,LOG-059,QLT-01,CUST-0404,1,202,14453.07,1631,234,20,12,704.98,36,2029,5,9765.0,7.5,99.14
TRX-000234,20231229,SKU-1190,SUP-020,LOC-029,LOG-012,QLT-01,CUST-0448,1,260,21192.73,1232,250,26,4,928.44,30,1061,12,6672.07,16.86,397.02
TRX-000235,20230615,SKU-1133,SUP-013,LOC-009,LOG-064,QLT-01,CUST-0275,1,126,12246.07,372,127,11,2,150.0,15,4027,8,5668.76,8.03,225.33
TRX-000236,20241111,SKU-1159,SUP-032,LOC-018,LOG-041,QLT-01,CUST-0134,1,247,2945.48,656,297,25,3,965.82,35,163,3,1878.36,5.07,170.42
TRX-000237,20250414,SKU-1092,SUP-026,LOC-006,LOG-060,QLT-01,CUST-0435,1,448,15427.37,1259,483,9,3,307.19,15,4160,2,7673.28,17.2,1234.18
TRX-000238,20241126,SKU-1042,SUP-014,LOC-015,LOG-072,QLT-01,CUST-0039,1,749,2490.71,988,822,14,7,994.49,21,2804,17,1563.61,2.95,2721.83
TRX-000239,20240122,SKU-1129,SUP-036,LOC-016,LOG-028,QLT-01,CUST-0193,1,646,25889.56,427,869,25,6,3255.34,32,721,3,12289.56,10.64,1686.89
TRX-000240,20240716,SKU-1059,SUP-008,LOC-008,LOG-080,QLT-01,CUST-0327,1,753,51503.71,216,962,8,5,1384.56,20,2899,13,20400.46,6.68,903.73
TRX-000241,20260605,SKU-1150,SUP-040,LOC-019,LOG-063,QLT-03,CUST-0483,1,53,5461.08,610,81,9,6,206.04,19,3894,2,4633.83,1.47,78.26
TRX-000242,20240811,SKU-1210,SUP-022,LOC-005,LOG-003,QLT-01,CUST-0025,1,478,47539.67,2496,695,27,8,1767.05,36,951,10,29849.41,16.04,436.48
TRX-000243,20240308,SKU-1030,SUP-022,LOC-014,LOG-032,QLT-01,CUST-0102,1,388,32017.82,968,502,19,5,846.92,25,1419,11,13541.92,4.77,1625.74
TRX-000244,20230814,SKU-1242,SUP-016,LOC-007,LOG-021,QLT-01,CUST-0151,1,628,6881.32,2343,654,15,6,1490.38,27,2402,11,2115.06,6.96,1935.04
TRX-000245,20250916,SKU-1004,SUP-027,LOC-004,LOG-055,QLT-03,CUST-0217,1,519,23514.35,1890,555,11,7,915.38,22,2749,17,6517.33,5.17,1784.24
TRX-000246,20250919,SKU-1210,SUP-010,LOC-030,LOG-018,QLT-02,CUST-0230,1,445,44319.43,1769,430,11,3,1090.99,15,4198,19,12857.17,7.02,1308.14
TRX-000247,20230116,SKU-1161,SUP-025,LOC-028,LOG-053,QLT-01,CUST-0442,0,724,8451.53,948,909,14,13,1056.94,32,3686,2,6085.3,10.55,2054.43
TRX-000248,20260406,SKU-1009,SUP-031,LOC-021,LOG-075,QLT-01,CUST-0267,1,348,7087.53,897,443,23,6,1718.4,31,660,10,4236.92,5.22,1450.54
TRX-000249,20250416,SKU-1088,SUP-021,LOC-001,LOG-061,QLT-01,CUST-0162,1,315,22292.36,1712,456,20,10,1066.68,32,3373,14,14089.91,3.46,1221.23
TRX-000250,20251028,SKU-1129,SUP-027,LOC-004,LOG-050,QLT-01,CUST-0287,1,897,37373.12,395,930,30,3,1843.65,35,587,17,11848.56,5.6,3011.15
TRX-000251,20250103,SKU-1125,SUP-017,LOC-030,LOG-008,QLT-01,CUST-0166,1,164,17352.89,30,230,5,14,246.34,25,525,10,10358.45,11.98,367.25
TRX-000252,20230615,SKU-1010,SUP-033,LOC-014,LOG-012,QLT-01,CUST-0374,1,377,23379.39,888,366,30,6,911.37,38,2225,15,10603.27,4.72,1146.65
TRX-000253,20231108,SKU-1177,SUP-031,LOC-023,LOG-051,QLT-01,CUST-0370,0,549,47329.31,1662,708,26,12,675.36,38,3796,7,25806.1,10.48,2003.7
TRX-000254,20240615,SKU-1158,SUP-026,LOC-016,LOG-066,QLT-01,CUST-0247,1,629,11348.54,581,693,22,5,2047.45,31,2789,3,7521.93,6.92,2153.93
TRX-000255,20251211,SKU-1055,SUP-021,LOC-028,LOG-041,QLT-01,CUST-0174,1,822,44693.14,1698,991,29,2,2695.61,37,123,12,24958.34,3.85,3359.63
TRX-000256,20231117,SKU-1206,SUP-036,LOC-026,LOG-022,QLT-01,CUST-0396,1,533,15236.97,2199,721,9,3,1743.14,19,1933,19,10783.88,20.24,1740.74
TRX-000257,20240731,SKU-1200,SUP-001,LOC-007,LOG-009,QLT-01,CUST-0009,1,749,49027.01,2355,901,18,12,1706.62,34,1977,2,29880.58,2.09,1185.24
TRX-000258,20251008,SKU-1214,SUP-004,LOC-010,LOG-078,QLT-01,CUST-0397,1,273,16478.1,455,351,9,5,739.68,16,3464,5,11015.95,2.12,130.74
TRX-000259,20231002,SKU-1082,SUP-004,LOC-010,LOG-079,QLT-01,CUST-0448,1,560,22590.99,1873,623,9,11,1461.76,27,2243,19,10525.09,2.01,1558.31
TRX-000260,20250114,SKU-1136,SUP-026,LOC-004,LOG-011,QLT-01,CUST-0276,1,791,35239.37,1757,909,15,12,1160.02,28,4023,5,22410.81,3.97,2400.36
TRX-000261,20240328,SKU-1098,SUP-004,LOC-012,LOG-013,QLT-01,CUST-0059,1,245,11980.57,625,359,30,6,567.83,40,811,16,9041.5,4.18,893.19
TRX-000262,20260723,SKU-1148,SUP-009,LOC-006,LOG-056,QLT-01,CUST-0085,0,638,7013.72,1956,941,6,12,3275.36,21,2135,6,4914.85,12.57,2277.43
TRX-000263,20250524,SKU-1072,SUP-030,LOC-013,LOG-028,QLT-01,CUST-0150,1,950,94343.71,2064,917,20,14,675.42,41,4675,9,30409.17,12.14,459.06
TRX-000264,20260119,SKU-1155,SUP-004,LOC-021,LOG-089,QLT-03,CUST-0321,1,597,45001.0,1425,776,20,7,2549.8,30,2519,19,28769.34,15.41,2319.01
TRX-000265,20250719,SKU-1189,SUP-005,LOC-001,LOG-064,QLT-01,CUST-0488,1,606,8059.25,1787,884,16,9,1606.64,28,3468,19,3479.95,8.1,3022.18
TRX-000266,20241129,SKU-1237,SUP-023,LOC-008,LOG-064,QLT-01,CUST-0060,1,607,24230.05,1368,841,10,9,1597.38,24,382,11,16457.34,15.68,1563.3
TRX-000267,20241029,SKU-1114,SUP-016,LOC-028,LOG-070,QLT-01,CUST-0125,1,446,7241.53,1124,627,25,1,1135.85,26,4678,12,4886.02,14.86,910.78
TRX-000268,20230916,SKU-1006,SUP-022,LOC-023,LOG-055,QLT-03,CUST-0041,1,424,40161.7,1530,579,19,7,1505.51,27,4802,4,25215.97,9.95,1650.49
TRX-000269,20250711,SKU-1079,SUP-037,LOC-016,LOG-037,QLT-03,CUST-0337,1,536,11954.13,2106,802,30,13,1687.36,43,1273,8,7641.37,6.29,1297.82
TRX-000270,20250601,SKU-1143,SUP-008,LOC-005,LOG-033,QLT-02,CUST-0173,1,479,29548.91,1789,657,16,1,1328.18,20,400,19,26334.27,4.8,298.25
TRX-000271,20230104,SKU-1096,SUP-033,LOC-029,LOG-025,QLT-01,CUST-0260,1,625,30150.28,1006,609,10,8,560.91,24,4685,15,18363.73,5.1,1167.62
TRX-000272,20260521,SKU-1003,SUP-038,LOC-026,LOG-023,QLT-01,CUST-0326,0,870,72462.88,1843,991,24,2,3763.93,30,1385,20,56342.48,8.71,2098.62
TRX-000273,20230310,SKU-1003,SUP-016,LOC-026,LOG-060,QLT-01,CUST-0173,1,475,48058.16,922,609,6,6,1979.52,18,4396,13,21236.12,16.79,2116.34
TRX-000274,20250522,SKU-1102,SUP-005,LOC-007,LOG-056,QLT-01,CUST-0186,1,848,2002.92,1897,879,23,11,1918.56,37,2113,12,1190.09,1.2,1507.86
TRX-000275,20260608,SKU-1039,SUP-016,LOC-026,LOG-063,QLT-01,CUST-0241,1,291,13619.76,2245,289,17,2,305.09,19,3352,9,5488.93,6.5,436.56
TRX-000276,20250301,SKU-1016,SUP-007,LOC-003,LOG-008,QLT-01,CUST-0339,0,183,4488.52,1131,271,11,5,1021.9,19,902,5,4588.8,6.48,805.01
TRX-000277,20250909,SKU-1100,SUP-001,LOC-024,LOG-017,QLT-03,CUST-0094,1,623,37620.53,324,791,15,14,887.93,31,3243,12,19434.22,1.71,244.38
TRX-000278,20250627,SKU-1102,SUP-009,LOC-021,LOG-095,QLT-01,CUST-0407,1,699,1561.11,1508,716,12,2,744.48,16,1997,4,871.73,14.99,1308.33
TRX-000279,20231010,SKU-1123,SUP-018,LOC-002,LOG-090,QLT-01,CUST-0416,1,556,52274.92,2343,623,18,13,712.46,31,455,9,30023.13,5.57,1491.63
TRX-000280,20240922,SKU-1051,SUP-003,LOC-002,LOG-057,QLT-01,CUST-0063,1,139,8109.41,477,151,6,12,124.07,25,1590,11,4011.01,10.81,429.01
TRX-000281,20260822,SKU-1220,SUP-024,LOC-020,LOG-075,QLT-01,CUST-0221,1,375,9340.65,985,430,25,14,463.38,44,1831,17,5253.12,1.59,540.47
TRX-000282,20251012,SKU-1051,SUP-028,LOC-023,LOG-062,QLT-01,CUST-0008,1,277,18405.98,963,407,9,3,1119.79,19,1606,11,12776.67,15.45,674.01
TRX-000283,20260715,SKU-1163,SUP-010,LOC-030,LOG-094,QLT-01,CUST-0213,1,379,11092.0,1036,383,27,5,473.26,35,1765,14,3328.21,0.95,171.75
TRX-000284,20260307,SKU-1123,SUP-009,LOC-010,LOG-011,QLT-01,CUST-0209,1,657,48919.07,155,882,15,3,1814.91,20,4035,6,31485.85,14.38,892.85
TRX-000285,20230218,SKU-1165,SUP-013,LOC-020,LOG-067,QLT-03,CUST-0209,1,246,4542.27,1087,357,29,2,862.78,36,4523,17,2184.95,6.45,1075.81
TRX-000286,20251124,SKU-1230,SUP-035,LOC-009,LOG-040,QLT-01,CUST-0376,1,39,1966.12,1361,50,10,14,145.06,27,4216,18,1259.92,4.74,125.31
TRX-000287,20250722,SKU-1177,SUP-023,LOC-018,LOG-040,QLT-03,CUST-0085,1,943,92334.2,127,995,26,13,1102.69,41,3935,14,57602.42,20.8,2767.82
TRX-000288,20230701,SKU-1062,SUP-017,LOC-006,LOG-056,QLT-02,CUST-0207,1,602,15667.05,2406,601,23,5,1390.53,32,189,9,5495.58,6.4,488.75
TRX-000289,20230430,SKU-1228,SUP-007,LOC-020,LOG-053,QLT-01,CUST-0347,1,576,24642.86,1126,633,27,11,2452.82,43,1119,7,9895.81,2.2,619.31
TRX-000290,20230925,SKU-1115,SUP-016,LOC-006,LOG-085,QLT-01,CUST-0153,1,153,14182.02,1462,194,5,1,400.69,10,2801,16,11095.01,5.27,294.24
TRX-000291,20250209,SKU-1190,SUP-040,LOC-026,LOG-028,QLT-02,CUST-0161,0,47,3800.87,2479,50,24,5,133.82,29,2665,6,2229.99,6.53,153.5
TRX-000292,20250208,SKU-1061,SUP-036,LOC-025,LOG-086,QLT-01,CUST-0450,1,611,58226.38,1305,639,15,11,2521.95,27,3842,7,32874.35,9.79,1536.92
TRX-000293,20231005,SKU-1226,SUP-020,LOC-010,LOG-042,QLT-01,CUST-0116,1,550,40154.69,1140,540,18,11,1113.12,31,700,4,21107.39,17.58,723.32
TRX-000294,20250313,SKU-1006,SUP-024,LOC-028,LOG-046,QLT-01,CUST-0362,1,377,28012.48,837,541,18,8,1158.44,33,745,3,20241.84,2.7,197.75
TRX-000295,20260614,SKU-1154,SUP-005,LOC-025,LOG-018,QLT-01,CUST-0251,1,540,23389.7,908,766,24,12,2369.78,38,1993,19,12726.67,13.96,1989.7
TRX-000296,20260621,SKU-1091,SUP-006,LOC-009,LOG-023,QLT-01,CUST-0400,1,803,26456.97,80,975,28,8,1718.09,36,224,16,18709.15,8.35,514.77
TRX-000297,20240604,SKU-1213,SUP-028,LOC-009,LOG-026,QLT-01,CUST-0183,1,602,57267.48,581,766,6,1,853.24,12,3721,4,37299.94,12.88,581.01
TRX-000298,20250504,SKU-1013,SUP-005,LOC-003,LOG-029,QLT-01,CUST-0164,1,847,14666.74,2143,884,29,13,769.56,44,1036,14,6924.99,7.96,2654.54
TRX-000299,20260701,SKU-1198,SUP-039,LOC-012,LOG-052,QLT-01,CUST-0328,1,488,21259.49,1274,552,20,10,1714.24,34,3904,19,10332.53,2.11,294.7
TRX-000300,20250223,SKU-1228,SUP-038,LOC-011,LOG-075,QLT-01,CUST-0080,1,401,14541.55,355,583,30,11,1297.43,47,527,16,13331.3,15.4,656.26
TRX-000301,20241015,SKU-1085,SUP-002,LOC-014,LOG-046,QLT-03,CUST-0007,0,735,68270.29,2422,852,5,5,1383.03,10,174,12,27650.66,4.07,604.01
